Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,SDI,Level
26,41.47,47.48,24.3,13.67,18.66,26.55,Low
26,62.52,45.74,55.61,29.11,21.26,6.75,Healthy
29,78.64,41.46,36.02,20.19,18.11,26.63,Low
38,32.41,13.92,15.12,8.31,2.61,78.6,High
23,59.57,23.17,50.74,19.51,6.68,27.32,Low
23,55.12,47.27,48.23,31.04,12.64,9.52,Healthy
26,59.43,51.74,50.99,28.18,14.97,5.42,Healthy
40,31.28,19.09,24.09,12.65,1.96,73.62,High
40,33.57,25.14,13.55,11.48,4.94,71.93,High
26,73.26,45.78,5.43,43.59,23.39,25.69,Low
21,55.97,53.18,52.05,8.39,17.35,22.08,Low
32,63.07,55.3,50.37,32.48,12.47,16.2,Low
26,73.92,51.7,49.25,34.39,22.41,9.63,Healthy
21,30.07,12.42,11.73,26.9,5.75,57.25,Moderate
40,20.15,20.01,26.49,22.98,2.76,71.56,High
25,71.77,50.55,48.17,34.2,22.14,6.68,Healthy
21,59.34,50.32,39.02,34.23,15.12,8.63,Healthy
32,53.77,46.15,30.74,43.3,18.13,20.43,Low
24,63.18,38.02,48.6,14.81,11.15,20.21,Low
39,28.37,63.13,14.91,9.86,1.41,70.33,High
20,31.35,11.82,19.63,44.35,4.86,56.38,Moderate
33,74.77,34.04,24.19,47.04,2.9,43.31,Moderate
37,28.81,17.08,24.25,11.9,1.7,72.49,High
25,59.39,52.6,57.84,20.32,22.1,8.01,Healthy
23,35.14,68.19,34.35,48.59,20.82,31.47,Moderate
40,29.58,14.47,21.08,46.27,1.86,71.67,High
25,50.87,55.09,49.31,28.4,18.75,8.84,Healthy
28,31.82,53.48,59.22,35.51,19.12,21.14,Low
23,53.85,67.08,58.87,19.08,22.29,21.59,Low
38,21.52,17.38,11.7,18.46,7.62,73.95,High
39,24.32,23.03,10.78,23.69,4.37,70.79,High
30,70.35,40.67,26.7,32.48,12.79,23.81,Low
37,24.98,14.47,6.12,29.6,3.97,71.93,High
27,54.5,49.95,52.14,38.83,18.08,6.56,Healthy
40,26.06,28.27,7.33,18.58,3.05,73.54,High
39,20.89,62.11,12.06,5.54,29.06,71.84,High
24,60.09,45.22,48.67,31.75,27.08,6.47,Healthy
27,59.75,46.5,40.33,30.4,24.92,7.94,Healthy
40,44.14,11.75,8.11,46.14,1.18,71.08,High
40,26.62,22.72,26.49,5.83,3.89,76.78,High
39,28.1,11.19,26.52,6.95,22.81,72.94,High
38,33.87,12.02,9.62,5.62,20.73,74.88,High
20,74.82,27.18,28.24,45.27,16.13,33.65,Moderate
38,21.36,25.9,15.0,8.24,29.66,73.48,High
29,68.27,47.58,51.98,34.87,9.82,14.43,Low
34,21.37,21.4,23.47,7.73,2.95,72.28,High
24,39.25,60.15,58.19,27.05,29.72,23.21,Low
26,51.4,28.75,55.54,35.92,9.84,20.51,Low
28,75.33,55.45,13.89,42.83,5.22,31.95,Moderate
25,57.34,44.18,49.4,42.01,14.64,7.34,Healthy
23,71.88,33.81,37.38,35.94,12.25,21.1,Low
24,68.98,50.13,6.11,39.52,21.53,19.31,Low
36,57.76,69.07,30.16,15.13,2.07,45.64,Moderate
33,26.48,18.54,10.07,6.12,9.67,71.74,High
22,57.75,60.14,50.38,42.86,11.14,15.17,Low
22,41.52,50.22,41.99,25.98,9.9,20.37,Low
30,38.05,23.72,45.6,34.9,17.51,31.62,Moderate
33,28.43,11.85,5.9,14.43,5.1,72.9,High
39,31.74,18.27,8.16,26.85,2.74,70.28,High
36,20.36,20.01,18.47,7.21,5.17,76.75,High
40,24.95,19.83,18.71,16.38,11.62,70.08,High
40,22.79,13.25,13.0,47.92,23.88,71.62,High
37,25.06,12.05,7.6,19.78,3.02,77.4,High
38,21.89,19.48,26.96,5.65,9.22,74.81,High
28,70.91,65.28,38.69,45.92,14.61,23.4,Low
25,66.24,58.12,42.12,38.15,22.26,9.01,Healthy
28,30.06,51.76,32.68,10.45,16.4,34.78,Moderate
37,37.88,15.07,11.72,5.71,10.65,72.24,High
25,55.56,54.66,51.76,38.58,21.89,5.56,Healthy
27,45.84,42.89,57.56,15.0,23.17,22.98,Low
37,23.56,12.98,6.48,8.75,21.64,77.42,High
27,62.32,58.16,44.9,36.71,20.97,8.71,Healthy
37,71.31,16.48,11.57,7.15,9.69,65.64,Moderate
26,60.71,47.95,44.71,26.57,28.71,8.34,Healthy
38,24.28,14.56,12.84,21.5,29.23,70.19,High
33,41.69,47.59,57.4,38.76,19.76,22.56,Low
36,25.96,24.12,12.91,5.35,25.13,70.25,High
35,75.78,33.72,49.06,33.59,20.74,29.63,Low
23,69.78,56.72,11.3,29.96,17.61,22.58,Low
39,50.56,11.82,9.53,6.13,9.81,71.2,High
33,65.59,55.39,15.3,23.91,15.69,29.2,Low
36,32.1,35.68,38.91,24.71,3.11,48.12,Moderate
25,59.88,50.39,30.76,30.01,25.46,6.28,Healthy
39,47.87,12.26,29.36,6.47,2.62,69.59,Moderate
25,61.85,53.35,44.06,39.25,15.51,5.08,Healthy
25,54.65,40.46,50.12,33.68,26.96,9.64,Healthy
29,70.22,50.17,13.81,30.42,1.72,29.4,Low
38,24.82,12.17,15.9,9.39,14.1,75.72,High
21,66.82,61.97,12.08,25.99,1.75,35.82,Moderate
38,21.16,16.35,9.86,10.77,9.36,79.14,High
40,35.5,44.8,47.72,39.98,1.08,45.21,Moderate
24,67.76,48.82,40.91,29.43,13.61,9.97,Healthy
21,20.35,59.07,57.42,29.85,25.46,33.04,Moderate
31,52.76,46.21,23.43,26.69,7.15,26.66,Low
26,59.62,61.41,49.51,37.55,22.41,8.03,Healthy
35,23.69,24.8,6.36,6.7,9.74,73.74,High
34,24.2,11.07,6.27,8.45,21.41,74.31,High
24,65.24,49.95,36.61,38.85,18.96,6.87,Healthy
34,23.98,14.54,6.11,13.68,10.71,72.23,High
25,65.86,46.99,50.05,39.73,9.76,9.04,Healthy
25,65.77,51.05,38.65,44.48,20.31,7.72,Healthy
24,77.96,52.45,21.13,32.58,21.07,18.59,Low
39,21.98,34.66,10.0,8.51,8.9,72.66,High
25,64.07,41.57,50.55,43.98,20.34,8.75,Healthy
27,65.91,60.96,47.16,29.88,1.7,21.11,Low
37,75.47,15.26,46.98,28.91,1.58,51.54,Moderate
27,52.82,41.6,59.42,44.46,11.66,17.03,Low
40,24.7,14.54,12.8,30.84,3.3,73.41,High
29,63.01,52.42,28.73,46.36,5.07,22.16,Low
38,25.83,10.01,22.04,9.99,19.5,72.14,High
30,76.73,64.08,12.95,43.49,14.17,35.47,Moderate
33,21.13,15.68,8.88,7.08,17.75,72.29,High
39,25.51,66.75,14.13,6.1,10.41,70.9,High
25,48.51,48.82,55.05,36.74,25.78,8.58,Healthy
36,20.61,24.48,20.49,9.42,8.31,70.2,High
25,45.62,49.73,44.3,29.89,21.89,9.25,Healthy
32,61.59,21.31,56.92,23.17,27.03,31.04,Moderate
39,21.89,16.98,8.42,43.57,27.11,70.02,High
30,34.37,56.92,41.32,42.39,25.06,27.13,Low
37,20.31,17.14,5.12,45.73,27.21,70.4,High
40,26.33,12.53,6.51,48.87,16.66,73.14,High
37,75.54,16.92,52.49,9.59,19.67,52.19,Moderate
25,54.88,28.02,18.43,35.5,15.32,22.24,Low
40,25.55,16.9,7.21,10.19,20.78,77.01,High
40,56.08,65.14,39.24,13.53,26.35,41.9,Moderate
35,31.39,14.29,10.92,15.9,2.05,71.98,High
24,63.68,20.72,48.69,39.36,9.31,22.62,Low
36,42.13,15.57,5.26,8.31,1.87,74.73,High
33,50.8,31.96,37.62,9.8,20.37,37.71,Moderate
25,35.8,52.43,23.35,14.1,23.88,28.73,Low
32,44.02,58.29,31.3,26.39,28.06,29.76,Low
25,65.77,52.7,28.08,35.59,23.13,9.25,Healthy
25,60.79,46.31,45.28,45.55,22.63,6.28,Healthy
26,55.21,48.18,44.28,38.41,12.21,8.22,Healthy
38,57.41,27.43,13.17,20.0,18.9,44.83,Moderate
31,40.81,16.78,35.62,41.72,15.68,39.11,Moderate
25,54.96,59.53,47.13,32.12,13.73,9.69,Healthy
20,49.23,34.61,53.0,48.27,29.78,27.8,Low
40,62.44,58.93,41.9,5.17,27.35,43.76,Moderate
37,46.55,10.24,19.05,5.09,3.97,72.02,High
31,63.54,64.82,49.4,28.08,19.04,18.97,Low
25,68.76,48.92,52.04,39.47,9.12,9.92,Healthy
25,62.53,45.5,34.34,30.2,15.76,8.08,Healthy
40,21.9,18.95,33.95,18.48,3.47,70.95,High
22,78.24,49.12,50.76,45.42,26.82,18.65,Low
38,20.41,11.9,20.47,13.02,22.17,72.75,High
29,63.6,64.17,50.85,13.93,28.11,25.66,Low
24,71.13,15.49,14.27,36.87,12.06,35.95,Moderate
39,41.01,40.4,48.69,48.48,22.96,38.11,Moderate
27,68.05,17.35,28.38,37.69,27.54,30.0,Low
36,44.9,36.16,33.96,8.04,6.93,49.92,Moderate
40,21.13,59.97,6.82,5.94,16.95,71.35,High
39,29.55,14.64,10.42,26.38,4.59,71.21,High
38,25.56,10.32,15.29,14.16,1.18,80.88,High
40,22.08,43.8,43.94,17.02,8.7,53.9,Moderate
23,21.28,18.54,7.52,6.24,3.41,71.14,High
37,24.35,13.05,7.69,10.35,9.67,78.86,High
33,20.73,29.41,26.88,20.59,3.57,57.75,Moderate
24,56.11,46.29,56.05,25.12,21.83,8.88,Healthy
29,60.83,53.03,39.26,31.88,19.31,9.32,Healthy
24,61.29,58.17,50.91,41.92,15.0,9.01,Healthy
37,23.99,39.62,7.78,9.31,3.01,70.55,High
30,44.43,33.03,29.23,28.21,18.65,28.74,Low
22,75.2,55.11,28.79,26.56,27.5,22.83,Low
27,67.35,40.06,8.66,37.42,18.82,23.08,Low
38,75.07,10.56,14.75,5.33,28.21,70.85,High
23,37.3,27.48,23.83,37.29,15.37,32.39,Moderate
33,79.98,62.81,36.32,39.99,14.41,31.7,Moderate
25,75.84,51.73,49.37,24.14,15.61,13.1,Low
29,64.54,51.83,48.01,20.2,17.01,14.41,Low
40,24.31,35.07,8.82,5.54,23.63,71.89,High
40,44.67,59.1,13.13,5.82,29.72,59.49,Moderate
32,26.47,18.79,22.78,20.48,3.75,60.1,Moderate
27,62.58,56.95,47.06,42.91,21.21,9.83,Healthy
35,32.84,12.62,11.08,8.96,2.31,76.35,High
22,41.9,13.95,43.12,25.43,26.91,36.57,Moderate
24,60.85,56.97,53.13,33.05,19.94,5.73,Healthy
39,29.94,30.41,6.21,8.72,29.8,71.51,High
26,55.96,50.5,54.33,46.97,13.4,9.66,Healthy
39,56.43,64.3,29.48,40.02,4.63,39.31,Moderate
34,28.52,49.33,44.36,35.86,3.33,36.33,Moderate
37,72.31,30.11,14.72,43.75,25.27,44.71,Moderate
37,23.3,21.01,16.57,7.13,5.45,76.68,High
22,42.58,57.56,12.23,15.16,28.55,37.2,Moderate
20,59.46,21.76,24.82,17.19,29.74,36.68,Moderate
38,27.37,38.03,34.85,28.09,15.35,44.91,Moderate
21,58.14,53.52,47.82,32.93,16.43,9.19,Healthy
40,28.07,16.74,38.67,7.8,9.16,71.15,High
37,24.36,15.89,11.16,11.96,12.96,73.33,High
40,21.67,17.63,6.2,43.56,14.08,71.55,High
23,55.12,54.77,50.19,34.85,25.06,8.77,Healthy
23,59.1,46.1,56.37,35.12,26.33,7.53,Healthy
24,25.1,22.87,16.03,39.9,16.56,42.45,Moderate
23,56.75,35.35,59.41,6.05,14.94,28.33,Low
39,31.46,10.07,41.08,10.65,5.43,71.22,High
25,77.87,28.98,48.55,43.71,16.25,22.68,Low
35,27.6,15.68,12.87,10.87,9.98,70.66,High
24,52.98,48.67,58.49,29.92,23.77,8.42,Healthy
27,26.65,68.28,17.96,49.11,23.53,41.76,Moderate
39,21.64,19.85,21.9,8.9,20.29,71.43,High
31,61.1,26.92,35.15,48.7,12.18,29.59,Low
24,57.95,49.68,37.33,23.65,24.64,9.04,Healthy
37,45.77,19.95,17.41,7.06,13.85,61.22,Moderate
39,21.72,14.6,31.38,20.0,5.51,70.39,High
40,23.33,31.91,10.49,12.69,28.53,70.32,High
21,63.94,56.03,56.31,9.48,9.95,26.32,Low
25,63.09,55.76,33.07,33.12,22.56,8.07,Healthy
38,37.51,31.4,50.02,39.43,10.48,42.01,Moderate
24,62.97,48.47,50.04,32.3,11.92,6.56,Healthy
20,75.06,57.65,23.01,32.91,26.26,26.0,Low
21,79.8,48.87,45.02,44.81,17.84,19.43,Low
24,27.13,15.03,51.44,28.64,9.61,40.54,Moderate
29,63.98,41.64,49.14,23.46,5.56,21.25,Low
40,22.98,13.93,9.96,10.51,27.81,80.8,High
36,23.99,18.6,30.28,11.05,1.09,71.98,High
23,70.9,56.66,56.65,7.54,24.35,26.32,Low
31,24.38,16.87,5.24,14.05,2.22,72.22,High
28,32.7,64.59,59.35,34.77,11.73,28.83,Low
35,38.33,54.55,36.64,36.53,15.23,29.85,Low
20,34.41,59.8,21.54,33.09,26.58,32.93,Moderate
21,75.72,44.89,53.99,21.74,2.43,28.73,Low
30,57.47,11.49,29.69,32.8,28.11,33.95,Moderate
29,27.98,11.88,14.47,39.84,16.33,51.15,Moderate
40,31.33,14.98,34.22,13.9,1.72,72.09,High
27,51.11,48.79,42.3,32.5,18.74,9.14,Healthy
36,21.08,11.65,18.83,19.23,4.75,73.06,High
22,60.61,55.45,38.24,40.46,19.94,9.91,Healthy
30,24.49,63.06,44.11,25.53,18.39,34.45,Moderate
23,33.33,24.04,51.63,5.67,10.45,46.87,Moderate
40,74.32,30.6,26.09,38.29,19.35,42.42,Moderate
25,56.87,52.53,53.16,16.83,15.49,11.21,Low
39,24.3,16.42,13.24,28.07,4.61,71.18,High
25,60.57,45.04,52.74,25.15,28.64,8.62,Healthy
28,71.88,15.45,57.8,9.34,26.12,41.7,Moderate
35,25.19,20.05,28.53,32.13,6.95,55.65,Moderate
30,47.94,20.27,30.98,43.57,9.78,37.02,Moderate
26,58.86,22.94,5.63,48.33,23.48,33.14,Moderate
24,43.38,14.8,34.41,14.32,23.56,39.19,Moderate
34,48.78,59.45,25.77,34.27,20.73,27.52,Low
26,28.19,44.98,28.88,43.96,10.65,29.51,Low
32,25.32,11.18,19.35,5.81,27.88,70.15,High
29,48.79,30.18,28.94,45.07,25.19,29.19,Low
39,23.05,26.48,15.09,6.88,23.97,72.15,High
35,27.19,15.95,7.39,6.75,3.92,79.48,High
29,52.15,36.14,27.88,27.5,6.89,27.78,Low
24,64.09,58.83,15.89,48.35,24.93,21.92,Low
38,20.86,12.4,26.33,13.96,13.19,71.39,High
22,43.98,31.21,37.29,15.12,1.15,40.57,Moderate
21,41.0,11.47,50.44,15.84,28.74,44.66,Moderate
25,54.68,51.52,38.5,42.09,11.23,9.7,Healthy
37,25.79,26.74,18.81,11.58,2.64,70.56,High
33,69.63,60.71,52.32,6.87,27.37,36.84,Moderate
40,20.11,10.11,50.61,7.3,21.58,73.44,High
23,64.42,45.36,42.08,35.52,25.63,9.67,Healthy
31,56.7,40.26,36.48,22.08,23.59,21.63,Low
20,48.65,52.91,17.14,17.44,2.68,36.56,Moderate
25,55.47,50.79,49.49,24.96,19.84,5.59,Healthy
35,21.13,19.68,8.83,10.2,26.28,72.17,High
24,47.96,38.0,9.66,35.08,26.52,26.09,Low
25,61.58,46.52,45.55,21.24,16.99,8.17,Healthy
37,21.99,13.31,8.17,9.53,6.11,82.35,High
22,54.0,61.18,42.14,35.67,24.41,14.61,Low
30,69.47,54.96,38.08,31.71,6.84,21.51,Low
33,43.88,22.72,40.46,23.74,5.5,43.24,Moderate
29,77.65,21.39,9.39,9.26,24.64,52.48,Moderate
32,52.65,43.03,35.68,15.57,12.15,29.07,Low
40,27.77,13.3,53.45,6.37,9.86,72.33,High
24,63.43,50.66,34.12,31.98,20.8,6.62,Healthy
25,70.47,25.93,5.41,27.68,2.65,39.79,Moderate
27,60.54,23.44,41.21,13.73,10.63,29.48,Low
26,63.37,68.1,42.84,30.11,4.69,20.57,Low
25,65.55,50.04,47.6,29.05,13.7,6.05,Healthy
39,20.42,23.04,9.87,6.38,25.5,78.14,High
24,61.06,40.71,44.86,29.07,17.23,8.84,Healthy
36,23.9,15.73,13.88,13.8,5.75,73.99,High
39,25.85,25.09,8.28,24.07,2.77,70.92,High
35,20.84,18.09,9.84,7.57,4.94,79.31,High
39,27.88,15.87,5.39,10.63,11.31,78.28,High
32,35.69,26.53,35.55,25.23,15.08,39.56,Moderate
30,30.43,47.44,35.69,39.32,18.63,26.03,Low
26,61.33,49.49,45.64,26.16,12.89,7.16,Healthy
39,31.63,25.04,9.3,6.65,2.06,78.62,High
27,60.93,46.18,34.31,38.58,15.45,9.38,Healthy
25,61.15,41.5,52.47,26.3,20.87,7.42,Healthy
37,28.88,16.07,17.73,7.32,23.4,70.3,High
31,42.67,52.52,6.87,41.5,27.33,33.67,Moderate
23,26.72,49.29,33.08,7.62,2.84,43.64,Moderate
27,44.01,31.92,30.87,23.75,23.91,27.56,Low
23,29.22,54.17,51.69,45.05,23.92,24.01,Low
35,30.95,17.42,10.98,5.1,29.37,72.62,High
38,20.02,13.91,12.94,28.09,6.41,72.2,High
40,24.16,14.81,35.2,9.63,9.64,73.32,High
27,78.55,37.34,46.18,22.01,16.7,23.53,Low
27,67.46,56.59,8.35,48.79,14.87,27.07,Low
31,58.59,12.12,9.69,11.79,18.31,48.96,Moderate
25,56.03,54.8,46.75,22.22,19.63,8.83,Healthy
38,22.72,69.78,30.79,8.79,1.85,70.33,High
36,42.46,25.98,50.5,8.86,11.94,50.22,Moderate
30,25.26,58.17,46.56,30.65,20.3,29.24,Low
25,66.42,51.9,54.16,28.25,10.99,9.14,Healthy
30,28.44,55.08,32.34,45.92,17.97,31.75,Moderate
29,73.32,18.94,28.34,16.15,12.48,41.58,Moderate
28,75.71,53.91,49.19,23.49,22.48,17.84,Low
40,25.6,20.12,12.61,38.66,2.45,70.7,High
40,20.11,66.79,22.71,9.96,3.42,73.37,High
24,60.51,58.33,54.32,39.9,24.19,8.08,Healthy
27,31.4,24.05,6.21,27.89,26.13,45.66,Moderate
31,75.22,37.93,31.82,26.58,2.45,35.38,Moderate
28,60.42,52.19,49.46,39.57,22.36,6.62,Healthy
24,46.91,50.4,46.67,33.17,24.11,9.49,Healthy
40,75.68,10.26,12.09,5.03,13.78,74.32,High
25,49.47,51.84,34.84,37.46,16.81,9.68,Healthy
25,49.09,51.03,51.16,25.71,15.42,9.7,Healthy
25,59.85,66.39,33.33,6.11,21.77,25.6,Low
20,34.06,45.82,23.0,40.8,16.99,29.54,Low
23,40.96,46.55,11.39,33.05,21.11,24.47,Low
34,58.97,45.35,57.73,43.29,3.86,25.18,Low
27,60.31,45.78,39.55,29.86,13.09,9.46,Healthy
24,61.24,49.11,59.36,22.75,22.9,8.08,Healthy
36,34.78,12.76,9.94,8.55,13.85,70.78,High
27,66.42,64.93,38.63,40.16,14.44,17.5,Low
24,20.73,17.74,20.89,33.69,16.22,44.72,Moderate
25,58.49,34.06,12.61,21.78,6.32,28.47,Low
24,57.4,55.22,57.33,35.48,20.7,6.18,Healthy
21,41.52,65.04,32.35,22.81,20.35,29.15,Low
29,62.96,51.48,58.74,36.49,8.25,13.32,Low
40,22.01,17.28,9.41,41.84,11.05,70.95,High
26,58.18,47.66,44.16,20.3,17.4,9.63,Healthy
23,77.31,53.76,58.12,9.28,21.34,26.26,Low
26,68.34,48.58,45.69,33.03,12.01,9.37,Healthy
24,59.94,43.66,46.57,46.0,25.63,9.63,Healthy
39,20.48,11.74,48.64,10.13,3.1,76.71,High
38,26.84,18.84,22.8,13.66,6.29,70.19,High
36,27.81,11.72,21.58,6.72,11.55,72.8,High
24,53.64,67.7,42.1,34.1,1.04,23.61,Low
40,22.31,37.86,10.06,10.19,1.81,75.58,High
26,58.89,43.48,42.72,46.28,22.91,10.0,Healthy
21,62.21,48.86,41.96,33.41,17.92,8.49,Healthy
26,32.06,39.84,25.64,45.96,21.41,28.98,Low
20,54.94,57.27,6.69,9.56,29.59,39.96,Moderate
26,57.42,49.06,58.47,20.07,18.06,9.71,Healthy
25,60.15,51.48,59.86,33.85,4.8,8.87,Healthy
40,27.21,13.63,16.44,8.81,16.51,75.79,High
27,59.3,36.71,50.29,32.9,20.15,9.95,Healthy
35,33.82,14.84,12.93,9.55,4.57,72.08,High
28,60.71,52.02,50.03,34.75,14.47,6.83,Healthy
28,71.32,39.93,45.28,25.92,27.98,20.15,Low
24,63.02,43.55,49.72,38.39,15.67,7.65,Healthy
38,53.5,13.34,58.69,16.66,27.44,49.44,Moderate
25,63.76,49.73,29.96,25.39,24.19,9.5,Healthy
30,77.64,51.06,33.36,23.23,1.13,31.75,Moderate
20,33.96,61.67,51.58,47.72,23.1,30.36,Moderate
34,59.23,61.19,53.14,26.6,26.96,22.49,Low
33,28.2,10.87,23.69,5.73,6.09,72.11,High
39,60.71,28.63,52.46,10.3,17.1,41.63,Moderate
23,76.12,56.56,33.68,37.45,22.84,17.69,Low
35,22.88,20.63,13.56,5.18,5.01,77.26,High
25,52.33,45.79,51.32,28.45,17.42,8.0,Healthy
31,68.7,10.2,10.74,27.94,3.06,52.19,Moderate
31,39.39,61.83,15.26,29.31,21.01,34.26,Moderate
40,20.66,28.45,5.02,8.78,5.96,81.38,High
40,20.94,14.78,39.61,8.57,16.93,71.57,High
20,76.35,17.62,45.6,31.67,14.95,33.25,Moderate
38,61.25,15.32,12.9,49.83,22.05,50.43,Moderate
33,21.86,12.27,17.33,13.21,5.64,71.89,High
20,22.68,11.37,10.51,10.02,8.4,70.98,High
34,57.68,61.5,32.15,41.85,22.21,24.11,Low
35,48.7,31.62,31.93,48.57,23.41,36.7,Moderate
27,54.91,57.37,52.05,11.47,19.16,19.53,Low
25,70.01,50.3,54.88,24.69,19.8,8.64,Healthy
32,53.26,59.35,58.94,14.58,13.56,28.76,Low
37,21.67,13.37,21.65,11.62,10.25,73.61,High
37,67.28,25.87,51.97,33.49,13.94,33.66,Moderate
26,50.41,51.68,49.99,36.6,23.26,7.81,Healthy
32,59.99,19.12,53.8,10.9,20.34,35.92,Moderate
21,38.41,21.89,50.87,47.27,23.14,34.76,Moderate
34,21.57,23.08,5.84,11.81,10.89,70.39,High
30,63.4,32.1,58.58,12.8,9.27,31.86,Moderate
23,62.97,63.02,49.04,24.12,10.31,17.35,Low
40,21.53,10.56,28.17,9.49,28.47,77.8,High
37,69.52,68.27,49.11,46.97,14.18,35.28,Moderate
27,68.81,50.64,53.59,31.54,16.71,8.93,Healthy
24,60.17,37.25,46.55,7.25,5.42,27.63,Low
24,60.67,56.11,48.89,28.53,20.58,6.32,Healthy
38,24.31,28.9,6.24,8.94,6.07,75.97,High
25,59.74,49.83,31.63,38.86,26.32,6.02,Healthy
27,43.59,61.36,30.25,22.51,8.69,28.56,Low
40,54.0,55.55,49.64,31.08,15.23,27.66,Low
39,22.29,16.99,12.47,14.81,15.22,73.23,High
32,52.32,28.24,51.57,44.71,22.04,27.22,Low
40,20.22,26.61,10.08,14.54,17.57,71.16,High
33,53.64,62.4,27.99,43.84,25.8,28.39,Low
30,67.43,16.4,57.61,12.99,27.59,39.84,Moderate
26,65.9,46.76,48.36,33.01,11.24,9.15,Healthy
40,22.46,12.21,10.88,48.31,27.01,74.55,High
25,59.93,54.19,53.2,40.42,25.94,5.14,Healthy
23,60.69,47.12,59.02,29.26,19.6,6.88,Healthy
29,22.01,18.2,8.86,5.33,9.13,70.18,High
21,57.42,59.26,36.19,44.89,16.04,17.15,Low
25,78.34,40.91,46.64,23.14,5.0,24.2,Low
26,59.85,49.03,58.39,27.14,28.34,7.63,Healthy
35,22.07,39.89,32.91,6.47,26.52,56.12,Moderate
26,49.93,56.29,12.99,25.56,12.42,24.05,Low
23,63.15,49.92,50.99,24.3,21.15,7.66,Healthy
27,65.68,69.64,34.23,16.59,12.98,27.27,Low
26,59.0,48.48,47.07,34.27,29.02,5.89,Healthy
38,20.21,26.17,10.32,8.75,5.85,77.98,High
31,49.17,38.86,31.1,37.66,7.26,27.95,Low
23,61.15,56.92,57.38,23.56,5.67,17.15,Low
26,57.04,50.15,48.72,38.22,18.64,3.65,Healthy
33,44.97,58.21,42.7,14.71,19.85,31.47,Moderate
26,63.11,34.35,55.49,6.39,13.36,27.14,Low
40,34.96,16.08,11.4,10.04,1.82,79.7,High
40,59.05,39.0,43.7,6.63,10.11,43.92,Moderate
26,55.92,22.99,8.62,20.57,14.54,34.6,Moderate
29,57.27,12.37,36.27,27.65,5.99,35.35,Moderate
26,56.61,56.43,42.02,40.56,21.07,8.52,Healthy
27,58.74,48.45,34.76,34.11,27.33,8.89,Healthy
37,24.55,24.3,14.12,14.28,5.17,70.69,High
27,26.28,11.5,57.07,5.71,25.73,55.58,Moderate
29,50.61,50.71,33.57,49.87,4.37,25.35,Low
39,24.04,24.9,28.54,6.6,8.93,71.35,High
39,31.54,18.1,44.58,6.62,1.9,71.79,High
27,60.98,49.33,35.08,49.23,14.65,12.22,Low
26,51.29,50.39,51.23,33.01,25.03,7.46,Healthy
26,46.87,34.91,12.75,13.36,17.98,34.6,Moderate
39,28.74,29.05,7.58,7.17,11.78,72.53,High
37,32.12,25.21,20.39,6.28,3.42,70.77,High
31,30.86,15.96,14.79,7.82,1.23,70.48,High
29,68.1,41.63,37.14,47.16,11.83,22.01,Low
25,31.23,57.05,21.99,12.61,22.07,34.2,Moderate
36,29.82,10.93,54.83,6.08,3.94,71.14,High
23,69.16,35.09,34.94,13.57,13.78,27.97,Low
39,21.3,10.0,6.97,43.05,12.99,74.15,High
40,24.63,16.1,7.88,11.82,10.5,79.69,High
26,34.28,16.79,42.0,44.5,28.86,37.38,Moderate
25,59.85,54.58,41.63,14.77,15.57,12.74,Low
35,57.31,69.41,27.52,20.42,18.23,34.25,Moderate
31,42.53,37.42,33.02,9.91,27.74,39.87,Moderate
26,61.85,46.04,59.72,41.92,16.26,7.99,Healthy
26,54.51,36.3,15.34,33.21,9.22,23.76,Low
31,73.59,35.83,57.17,8.31,28.57,38.09,Moderate
25,65.06,39.12,40.62,35.37,22.16,9.56,Healthy
26,58.19,43.32,45.99,38.32,20.86,6.56,Healthy
32,63.81,15.31,27.17,20.0,11.36,41.35,Moderate
37,74.4,33.2,7.63,34.34,9.65,47.07,Moderate
20,68.55,35.39,39.8,37.42,1.76,28.68,Low
40,20.58,12.37,19.62,18.93,19.62,71.54,High
35,59.79,60.05,38.48,22.27,29.54,27.56,Low
38,25.97,15.49,7.83,12.81,29.96,76.28,High
22,38.22,35.25,24.0,36.44,23.01,28.63,Low
20,39.71,45.79,53.3,42.98,24.69,22.36,Low
31,63.42,44.17,49.27,15.53,22.2,20.86,Low
30,45.11,14.88,58.25,31.73,22.93,33.78,Moderate
26,65.31,48.52,11.32,25.51,7.68,22.44,Low
24,59.17,49.97,58.15,25.43,10.61,8.67,Healthy
35,23.33,24.08,6.98,9.22,10.15,72.0,High
25,52.48,67.49,7.43,32.96,22.99,25.13,Low
29,55.12,67.92,34.67,12.47,23.19,29.68,Low
24,58.97,48.34,52.69,39.08,26.58,5.5,Healthy
40,23.07,14.08,22.96,11.58,24.9,73.95,High
24,61.88,48.78,43.36,49.12,19.15,8.54,Healthy
24,59.66,58.27,51.25,24.93,17.99,8.93,Healthy
25,60.33,65.35,57.45,39.33,22.31,9.92,Healthy
30,66.43,69.47,35.68,25.65,7.46,29.49,Low
26,50.04,48.25,54.39,42.5,18.53,9.65,Healthy
33,60.22,51.08,11.92,16.36,19.6,28.66,Low
40,20.99,34.21,34.89,43.32,12.58,54.34,Moderate
24,61.71,51.04,35.23,36.79,26.98,7.4,Healthy
26,66.95,45.46,47.99,39.46,17.89,8.4,Healthy
32,79.3,51.0,21.26,49.66,5.47,37.34,Moderate
